word,synonyms
দুর্বল435,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর435,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়435,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম436,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত436,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস436,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ436,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ436,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি436,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত436,"দৃঢ়, কঠিন, মজবুত"
দুর্বল436,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর436,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়436,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম437,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত437,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস437,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ437,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ437,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি437,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত437,"দৃঢ়, কঠিন, মজবুত"
দুর্বল437,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর437,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়437,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম438,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত438,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস438,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ438,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ438,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি438,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত438,"দৃঢ়, কঠিন, মজবুত"
দুর্বল438,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর438,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়438,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম439,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত439,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস439,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ439,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ439,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি439,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত439,"দৃঢ়, কঠিন, মজবুত"
দুর্বল439,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর439,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়439,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম440,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত440,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস440,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ440,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ440,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি440,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত440,"দৃঢ়, কঠিন, মজবুত"
দুর্বল440,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর440,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়440,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম441,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত441,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস441,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ441,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ441,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি441,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত441,"দৃঢ়, কঠিন, মজবুত"
দুর্বল441,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর441,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়441,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম442,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত442,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস442,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ442,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ442,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি442,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত442,"দৃঢ়, কঠিন, মজবুত"
দুর্বল442,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর442,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়442,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম443,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত443,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস443,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ443,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ443,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি443,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত443,"দৃঢ়, কঠিন, মজবুত"
দুর্বল443,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর443,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়443,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম444,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত444,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস444,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ444,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ444,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি444,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত444,"দৃঢ়, কঠিন, মজবুত"
দুর্বল444,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর444,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়444,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম445,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত445,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস445,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ445,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ445,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি445,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত445,"দৃঢ়, কঠিন, মজবুত"
দুর্বল445,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর445,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়445,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম446,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত446,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস446,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ446,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ446,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি446,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত446,"দৃঢ়, কঠিন, মজবুত"
দুর্বল446,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর446,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়446,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম447,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত447,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস447,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ447,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ447,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি447,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত447,"দৃঢ়, কঠিন, মজবুত"
দুর্বল447,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর447,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়447,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম448,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত448,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস448,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ448,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ448,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি448,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত448,"দৃঢ়, কঠিন, মজবুত"
দুর্বল448,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর448,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়448,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম449,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত449,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস449,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ449,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ449,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি449,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত449,"দৃঢ়, কঠিন, মজবুত"
দুর্বল449,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর449,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়449,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম450,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত450,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস450,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ450,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ450,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি450,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত450,"দৃঢ়, কঠিন, মজবুত"
দুর্বল450,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর450,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়450,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম451,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত451,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস451,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ451,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ451,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি451,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত451,"দৃঢ়, কঠিন, মজবুত"
দুর্বল451,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর451,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়451,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম452,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত452,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস452,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ452,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ452,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি452,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত452,"দৃঢ়, কঠিন, মজবুত"
দুর্বল452,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর452,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়452,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম453,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত453,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস453,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ453,"সুখ, প্রসন্নতা, আহ্লাদ"
দুঃখ453,"বেদনা, কষ্ট, বিষাদ"
বুদ্ধি453,"মেধা, প্রজ্ঞা, বিবেক"
শক্ত453,"দৃঢ়, কঠিন, মজবুত"
দুর্বল453,"নির্বল, ক্ষীণ, অক্ষম"
সুন্দর453,"মনোরম, রূপসী, আকর্ষণীয়"
ভয়453,"আতঙ্ক, আশঙ্কা, ত্রাস"
অক্ষম454,"অসমর্থ, অদক্ষ, দুর্বল"
দ্রুত454,"শীঘ্র, ত্বরিত, তাড়াতাড়ি"
সাহস454,"বীরত্ব, ধৈর্য, দৃঢ়তা"
আনন্দ454,"সুখ, প্রসন্নতা, আহ্লাদ"
